Geo Hierarchy - Geo;Geo Hierarchy - Country;Call Center;Case Number;Case Status;Case Created On Date;Completion Date;Agent Name;Service Account;Agreement Type;Problem Code Category;Problem Code;Resolution Code;Product Family;Model Name;Origin;First Work Order Number;Work Order Number;Work Order Address;Serial Number;# of TSC Break Fix Resolved Cases;# of Service Fix Resolved Cases
North America;Canada;Call Center : Rabat CA;CAS-4615230-H9T6P5;Resolved;25/02/2025;25/02/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam In Tray;;MX62x;MX622adhe;HDIS;;;;701812140DFR1;1;0
North America;Canada;Call Center : Rabat CA;CAS-4660768-P5C6Q7;Resolved;11/03/2025;11/03/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam In Tray;;MX62x;MX622adhe;HDIS;;;;701812140DGT3;1;0
North America;Canada;Call Center : Rabat CA;CAS-4465910-L3H8Z1;Resolved;10/01/2025;10/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam In Tray;;MX62x;MX622adhe;HDIS;;;;701812240DL2Z;1;0
North America;Canada;Call Center : Rabat CA;CAS-4609715-P3M1Q8;Resolved;24/02/2025;24/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam In Tray;;MX62x;MX622adhe;HDIS;;;;701812240DL46;1;0
North America;Canada;Call Center : Rabat CA;CAS-4648635-Z0C1F2;Resolved;06/03/2025;07/03/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam In Tray;;CX86x;CX860dte;HDIS;;;;75641050G1YGM;1;0
North America;Canada;Call Center : Rabat CA;CAS-4475439-C6Y1F0;Resolved;14/01/2025;14/01/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam In Tray;;CX86x;CX860dte;HDIS;;;;75641170G1ZMP;1;0
North America;Canada;Call Center : Rabat CA;CAS-4721868-N1T7N7;Resolved;28/03/2025;28/03/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam In Tray;;CX86x;CX860dtfe;HDIS;;;;75641400G23W7;1;0
North America;Canada;Call Center : Rabat CA;CAS-4614988-T4W1T0;Resolved;25/02/2025;26/02/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam In Tray;;CX86x;CX860dte;HDIS;;;;75641460G25K7;1;0
North America;Canada;Call Center : Rabat CA;CAS-4636261-J0F2W9;Resolved;04/03/2025;08/03/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam In Tray;;CX86x;CX860dte;HDIS;;;;75641490G2653;1;0
North America;Canada;Call Center : Rabat CA;CAS-4447901-T0P6Z9;Resolved;06/01/2025;10/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam No Error Code;;;;HDIS;;;;;1;0
North America;Canada;Call Center : Rabat US;CAS-4660234-V0C4C0;Resolved;11/03/2025;11/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam No Error Code;;MS52x;MS521dn;HDIS;;;;460012841X9V3;1;0
North America;Canada;Call Center : Rabat US;CAS-4710456-N8T4S1;Resolved;25/03/2025;26/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam No Error Code;;MS52x;MS521dn;HDIS;;;;460013241YDDF;1;0
North America;Canada;Call Center : Rabat US;CAS-4701492-X6N4J1;Resolved;23/03/2025;23/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam No Error Code;;MX62x;MX622adhe;HDIS;;;;701811340D00F;1;0
North America;Canada;Call Center : Rabat US;CAS-4701495-G0M4Z4;Resolved;23/03/2025;23/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam No Error Code;;MX62x;MX622adhe;HDIS;;;;701811340D00F;1;0
North America;Canada;Call Center : Rabat US;CAS-4701496-K4R5F0;Resolved;23/03/2025;23/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam No Error Code;;MX62x;MX622adhe;HDIS;;;;701811340D00F;1;0
North America;Canada;Call Center : Rabat US;CAS-4701511-P5Y2R6;Resolved;23/03/2025;23/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam No Error Code;;MX62x;MX622adhe;HDIS;;;;701811340D00F;1;0
North America;Canada;Call Center : Rabat US;CAS-4701512-L9N5C0;Resolved;23/03/2025;23/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam No Error Code;;MX62x;MX622adhe;HDIS;;;;701811340D00F;1;0
North America;Canada;Call Center : Rabat US;CAS-4701513-K0Y0M6;Resolved;23/03/2025;23/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Paper Feed Issues;Paper Jam No Error Code;;MX62x;MX622adhe;HDIS;;;;701811340D00F;1;0
North America;Canada;Call Center : Rabat CA;CAS-4627262-W4Y8W2;Resolved;28/02/2025;28/02/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Photoconductor or Imaging Unit Error 84.xx;;CX86x;CX860dte;HDIS;;;;75641130G1Z3P;1;0
North America;Canada;Call Center : Rabat CA;CAS-4526290-K0Z0J7;Resolved;29/01/2025;30/01/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Photoconductor or Imaging Unit Error 84.xx;;CX86x;CX860dte;HDIS;;;;75641140G1Z79;1;0
North America;Canada;Call Center : Rabat US;CAS-4457078-W8L9R9;Resolved;08/01/2025;24/01/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Photoconductor or Imaging Unit Error 84.xx;;CX86x;CX860dtfe;HDIS;;;;75641300G21DM;1;0
North America;Canada;Call Center : Rabat CA;CAS-4690095-V2S8H7;Resolved;19/03/2025;20/03/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Photoconductor or Imaging Unit Error 84.xx;;CX86x;CX860dte;HDIS;;;;75641490G265L;1;0
North America;Canada;Call Center : Rabat CA;CAS-4623115-D3Y4T9;Resolved;27/02/2025;27/02/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Photoconductor or Imaging Unit Error 84.xx;;CX86x;CX860dte;HDIS;;;;75641490G2662;1;0
North America;Canada;Call Center : Rabat CA;CAS-4602171-D7B5D8;Resolved;21/02/2025;21/02/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Predictive Services;POWERSUPPLY_01;;MX62x;MX622adhe;HDIS;;;;701811440D3P8;1;0
North America;Canada;Call Center : Rabat CA;CAS-4687389-C3N0Y1;Resolved;18/03/2025;18/03/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Print Quality;Printed Blank Page;;CX86x;CX860dte;HDIS;;;;75641150G1ZCM;1;0
North America;Canada;Call Center : Rabat CA;CAS-4564174-L7P2P9;Resolved;10/02/2025;20/02/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Print Quality;Printed Blank Page;;CX86x;CX860dte;HDIS;11599471;;;75641490G2652;1;1
North America;Canada;Call Center : Rabat CA;CAS-4497358-T2J1F1;Resolved;21/01/2025;27/01/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Print Quality;Repeating Marks;;MX62x;MX622adhe;HDIS;;;;701812140DFVR;1;0
North America;Canada;Call Center : Rabat CA;CAS-4493755-F6N4D8;Resolved;20/01/2025;27/01/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Print Quality;Repeating Marks;;CX86x;CX860dte;HDIS;;;;75641030G1YC1;1;0
North America;Canada;Call Center : Rabat CA;CAS-4508065-H7K6J9;Resolved;24/01/2025;28/01/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Print Quality;Repeating Marks;;CX86x;CX860dte;HDIS;;;;75641120G1Z39;1;0
North America;Canada;Call Center : Rabat US;CAS-4585934-H5Z4C9;Resolved;17/02/2025;28/02/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Print Quality;Repeating Marks;;CX86x;CX860dte;HDIS;;;;75641150G1ZH8;1;0
North America;Canada;Call Center : Rabat CA;CAS-4520441-L5N4K6;Resolved;28/01/2025;31/01/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Print Quality;Repeating Marks;;CX86x;CX860dtfe;HDIS;;;;75641220G209M;1;0
North America;Canada;Call Center : Rabat CA;CAS-4632669-W0Q5L7;Resolved;03/03/2025;03/03/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Roller Kit Issue;;MX62x;MX622adhe;HDIS;;;;701814840FGPH;1;0
North America;Canada;Call Center : Rabat CA;CAS-4484037-G8C2R4;Resolved;16/01/2025;16/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Software;Scanback Utility error message;;MS52x;MS521dn;HDIS;;;;460013441YZ8V;1;0
North America;Canada;Call Center : Rabat CA;CAS-4480428-B0W1X0;Resolved;15/01/2025;17/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Software;Scanback Utility unable to scan;;CX86x;CX860dtfe;HDIS;;;;75641400G23W7;1;0
North America;Canada;Call Center : Rabat CA;CAS-4614621-P7M8T8;Resolved;25/02/2025;26/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Intervention Messages;Scanner Unresponsive;;MX33x;MX331adn;HDIS;;;;701942540NCLM;1;0
North America;Canada;Call Center : Rabat US;CAS-4703781-N8J7P9;Resolved;24/03/2025;24/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Software;Sleep Mode Issue;;MX62x;MX622adhe;HDIS;;;;701811340D014;1;0
North America;Canada;Call Center : Rabat CA;CAS-4637130-V7N4Y4;Resolved;04/03/2025;06/03/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Software;Slow Printing;;CX86x;CX860dte;HDIS;;;;75641090G1Z0C;1;0
North America;Canada;Call Center : Rabat CA;CAS-4582523-C8N0G4;Resolved;15/02/2025;17/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;A Specific Problem Code Not Found;Specific Problem Code Not Found;;MS52x;MS521dn;HDIS;;;;460013741ZVC3;1;0
North America;Canada;Call Center : Rabat CA;CAS-4465223-F6D3Q8;Resolved;10/01/2025;10/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;A Specific Problem Code Not Found;Specific Problem Code Not Found;;MX62x;MX622adhe;HDIS;;;;701812140DHHW;1;0
North America;Canada;Call Center : Rabat CA;CAS-4526695-L6Y5C6;Resolved;30/01/2025;31/01/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;A Specific Problem Code Not Found;Specific Problem Code Not Found;;MX62x;MX622adhe;HDIS;;;;701812240DL28;1;0
North America;Canada;Call Center : Rabat CA;CAS-4662411-X0L8K1;Resolved;11/03/2025;11/03/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;A Specific Problem Code Not Found;Specific Problem Code Not Found;;CX92x;CX921de;HDIS;;;;7559110001150;1;0
North America;Canada;Call Center : Rabat CA;CAS-4603735-D0B0G9;Resolved;21/02/2025;21/02/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;A Specific Problem Code Not Found;Specific Problem Code Not Found;;CX92x;CX921de;HDIS;;;;7559110001227;1;0
North America;Canada;Call Center : Rabat CA;CAS-4443808-N5B6W0;Resolved;03/01/2025;07/01/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;A Specific Problem Code Not Found;Specific Problem Code Not Found;;CX86x;CX860dte;HDIS;;;;75641120G1Z39;1;0
North America;Canada;Call Center : Rabat CA;CAS-4506313-G8C9P3;Resolved;23/01/2025;23/01/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;A Specific Problem Code Not Found;Specific Problem Code Not Found;;CX86x;CX860dte;HDIS;;;;75641190G1ZW7;1;0
North America;Canada;Call Center : Rabat US;CAS-4474993-H4J2D0;Resolved;14/01/2025;14/01/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Scan Image Quality;Spots on Scan or Copy;;CX86x;CX825dte;HDIS;;;;75640500F1XDT;1;0
North America;Canada;Call Center : Rabat CA;CAS-4464896-H8P2S7;Resolved;10/01/2025;10/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise In Finisher;;CX72x;CX725dthe;HDIS;;;;75281050H5Y94;1;0
North America;Canada;Call Center : Rabat CA;CAS-4696709-T6L6H1;Resolved;20/03/2025;25/03/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise In Finisher;;CX86x;CX860dte;HDIS;;;;75641430G24T0;1;0
North America;Canada;Call Center : Rabat CA;CAS-4572214-J3C8S6;Resolved;12/02/2025;13/02/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise In Finisher;;CX86x;CX860dte;HDIS;11602586;;;75641460G25KG;1;1
North America;Canada;Call Center : Rabat CA;CAS-4641299-R3T8S0;Resolved;05/03/2025;11/03/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise in Printer;;MS52x;MS521dn;HDIS;;;;460013441YYNZ;1;0
North America;Canada;Call Center : Rabat CA;CAS-4401192-M8N8Q2;Resolved;16/12/2024;07/01/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise in Printer;;MS52x;MS521dn;HDIS;11543345;11543315;5236 St Margarets Bay Rd;460013541ZCXN;1;1
North America;Canada;Call Center : Rabat CA;CAS-4577731-L8W0S4;Resolved;13/02/2025;21/02/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise in Printer;;MX62x;MX622adhe;HDIS;11610742;11612307;6455 Macleod Trail SW;701812240DHY9;1;1
North America;Canada;Call Center : Rabat CA;CAS-4671406-L4R3D1;Resolved;13/03/2025;17/03/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise in Printer;;MX62x;MX622adhe;HDIS;;;;701812240DK87;1;0
North America;Canada;Call Center : Rabat CA;CAS-4449441-S1C0S9;Resolved;06/01/2025;07/01/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise in Printer;;MX62x;MX622adhe;HDIS;;;;701812240DL5D;1;0
North America;Canada;Call Center : Rabat CA;CAS-4518124-P7B8B0;Resolved;28/01/2025;31/01/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise in Printer;;MX62x;MX622adhe;HDIS;;;;701812240DL5D;1;0
North America;Canada;Call Center : Rabat CA;CAS-4492512-P9S2J4;Resolved;20/01/2025;07/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise in Printer;;CX72x;CX725dthe;HDIS;11573706;11573701;66 Wellington St W;75281050H5Y94;1;1
North America;Canada;Call Center : Rabat CA;CAS-4571974-B9D5S8;Resolved;12/02/2025;20/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise in Printer;;CX86x;CX860dte;HDIS;11602474;11604666;1 Ninth St E;75641420G24H5;1;1
North America;Canada;Call Center : Rabat US;CAS-4609756-Y9J4D0;Resolved;24/02/2025;24/02/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise in Printer;;CX86x;CX860dte;HDIS;;;;75641450G25DC;1;0
North America;Canada;Call Center : Rabat CA;CAS-4441973-R2Q2H0;Resolved;03/01/2025;06/01/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Noise Issues;Squeaking Or Squealing Noise in Printer;;CX86x;CX860dte;Phone;;;;75641490G2606;1;0
North America;Canada;Call Center : Rabat US;CAS-4627383-S6H5M8;Resolved;28/02/2025;03/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Install Request;;CX86x;CX860dte;HDIS;;;;75641130G1Z3P;1;0
North America;Canada;Call Center : Rabat US;CAS-4623238-C9V2X3;Resolved;27/02/2025;04/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Install Request;;CX86x;CX825de;HDIS;;;;75649450F1KKC;1;0
North America;Canada;Call Center : Rabat CA;CAS-4452267-D2J7G0;Resolved;07/01/2025;09/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Photo Conductor Insufficient Yield;;MS52x;MS521dn;HDIS;;;;460012841X967;1;0
North America;Canada;Call Center : Rabat CA;CAS-4696682-V4C2V1;Resolved;20/03/2025;20/03/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Photo Conductor Insufficient Yield;;MS52x;MS521dn;HDIS;;;;46001384207FM;1;0
North America;Canada;Call Center : Rabat CA;CAS-4653437-L7D0X4;Resolved;08/03/2025;09/03/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Photo Conductor Insufficient Yield;;MX62x;MX622adhe;HDIS;;;;701811440D40N;1;0
North America;Canada;Call Center : Rabat CA;CAS-4553679-Q1R4Y7;Resolved;06/02/2025;06/02/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Photo Conductor Insufficient Yield;;MX62x;MX622adhe;HDIS;;;;701812140DFRD;1;0
North America;Canada;Call Center : Rabat CA;CAS-4544744-Z4B1F6;Resolved;04/02/2025;04/02/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Photo Conductor Insufficient Yield;;MX62x;MX622adhe;HDIS;;;;701812240DL6M;1;0
North America;Canada;Call Center : Rabat CA;CAS-4690127-F2S2R7;Resolved;19/03/2025;19/03/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Photo Conductor Insufficient Yield;;MX62x;MX622adhe;HDIS;;;;701823540H26D;1;0
North America;Canada;Call Center : Rabat CA;CAS-4599164-Y0N4G1;Resolved;20/02/2025;20/02/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Photo Conductor Insufficient Yield;;CX86x;CX860dtfe;HDIS;;;;75641190G200P;1;0
North America;Canada;Call Center : Rabat CA;CAS-4594028-Q4N2G5;Resolved;19/02/2025;19/02/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Photo Conductor Insufficient Yield;;CX86x;CX825de;HDIS;;;;75649470F1L77;1;0
North America;Canada;Call Center : Rabat CA;CAS-4517554-V9V8F4;Resolved;27/01/2025;27/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Photo Conductor Insufficient Yield;;CX86x;CX825de;HDIS;;;;75649470F1L79;1;0
North America;Canada;Call Center : Rabat CA;CAS-4447660-G0Y8R5;Resolved;06/01/2025;06/01/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;MS52x;MS521dn;HDIS;;;;460013541ZCRR;1;0
North America;Canada;Call Center : Rabat CA;CAS-4511506-M5D5R9;Resolved;24/01/2025;27/01/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;MS52x;MS521dn;HDIS;;;;460013541ZCRT;1;0
North America;Canada;Call Center : Rabat CA;CAS-4691131-P7S6H3;Resolved;19/03/2025;19/03/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;MS52x;MS521dn;HDIS;;;;460013741ZTYY;1;0
North America;Canada;Call Center : Rabat CA;CAS-4718623-Y5K1S6;Resolved;27/03/2025;27/03/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;CS62x;CS622de;HDIS;;;;502914303K1G8;1;0
North America;Canada;Call Center : Rabat CA;CAS-4571667-D5J3X0;Resolved;12/02/2025;12/02/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;MX62x;MX622adhe;HDIS;;;;701811340D01W;1;0
North America;Canada;Call Center : Rabat CA;CAS-4515815-D1G0R6;Resolved;27/01/2025;27/01/2025;Hbich Yartaoui;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;MX62x;MX622adhe;HDIS;;;;701812140DGDK;1;0
North America;Canada;Call Center : Rabat CA;CAS-4494181-H9T3R3;Resolved;20/01/2025;22/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;MX62x;MX622adhe;HDIS;;;;701812240DKD7;1;0
North America;Canada;Call Center : Rabat CA;CAS-4548648-K6R9W8;Resolved;05/02/2025;05/02/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;MX62x;MX622adhe;HDIS;;;;701812240DKXN;1;0
North America;Canada;Call Center : Rabat CA;CAS-4461581-M2N1R9;Resolved;09/01/2025;10/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;MX62x;MX622adhe;HDIS;;;;701812240DLHK;1;0
North America;Canada;Call Center : Rabat CA;CAS-4563878-S8W6Y8;Resolved;10/02/2025;10/02/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;CX86x;CX860dte;HDIS;;;;75640280F1RBC;1;0
North America;Canada;Call Center : Rabat CA;CAS-4533215-K3M7D3;Resolved;31/01/2025;31/01/2025;Othmane Goubi;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Item Toner Insufficient Yield;;CX86x;CX860dte;HDIS;;;;75641060G1YM7;1;0
North America;Canada;Call Center : Rabat CA;CAS-4648216-P8F9Z2;Resolved;06/03/2025;10/03/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Request;;CX86x;CX860dtfe;Email;;;;75641090G1YYY;1;0
North America;Canada;Call Center : Rabat CA;CAS-4651394-G4G5C7;Resolved;07/03/2025;10/03/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Request;;CX86x;CX860dte;Email;;;;75641130G1Z5C;1;0
North America;Canada;Call Center : Rabat CA;CAS-4582304-C4P6F9;Resolved;15/02/2025;15/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Request;;MS52x;MS521dn;HDIS;;;;460013541ZF10;1;0
North America;Canada;Call Center : Rabat CA;CAS-4573019-T2J2Z8;Resolved;12/02/2025;12/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Request;;MX62x;MX622adhe;HDIS;;;;701812140DG1H;1;0
North America;Canada;Call Center : Rabat US;CAS-4700208-M3B6X6;Resolved;21/03/2025;24/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Request;;MX62x;MX622adhe;HDIS;;;;701812240DKY0;1;0
North America;Canada;Call Center : Rabat CA;CAS-4600434-M3T9Z2;Resolved;21/02/2025;25/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Request;;MX62x;MX622adhe;HDIS;;;;701812240DL35;1;0
North America;Canada;Call Center : Rabat CA;CAS-4568918-R2H9D5;Resolved;11/02/2025;14/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Request;;MX62x;MX622adhe;HDIS;;;;701814140F5M2;1;0
North America;Canada;Call Center : Rabat US;CAS-4666385-H7N7T9;Resolved;12/03/2025;13/03/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Request;;CX92x;CX921de;HDIS;;;;7559110001227;1;0
North America;Canada;Call Center : Rabat US;CAS-4543931-G0Y4H3;Resolved;04/02/2025;05/02/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Request;;CX86x;CX825dte;HDIS;;;;75641020G1Y11;1;0
North America;Canada;Call Center : Rabat CA;CAS-4647007-Y2Y6Q2;Resolved;06/03/2025;06/03/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Request;;CX86x;CX860dtfe;HDIS;;;;75641120G1Z32;1;0
North America;Canada;Call Center : Rabat CA;CAS-4582655-N7N4K8;Resolved;15/02/2025;17/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Shipping Damage;;MS52x;MS521dn;HDIS;;;;460013241YDFN;1;0
North America;Canada;Call Center : Rabat CA;CAS-4470919-G9G0Y0;Resolved;13/01/2025;15/01/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Shipping Damage;;MX62x;MX622adhe;HDIS;;;;701812240DHVV;1;0
North America;Canada;Call Center : Rabat CA;CAS-4506916-Z5S5J0;Resolved;23/01/2025;23/01/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Shipping Damage;;MX62x;MX622adhe;HDIS;;;;701812240DL4P;1;0
North America;Canada;Call Center : Rabat CA;CAS-4538903-J3T2M6;Resolved;03/02/2025;03/02/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Supply Stuck In Printer;;CX86x;CX860dtfe;HDIS;;;;75641400G23VL;1;0
North America;Canada;Call Center : Rabat CA;CAS-4721860-M4L7D8;Resolved;28/03/2025;28/03/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Toner Cartridge Error 88.xx;;MX62x;MX622adhe;HDIS;;;;701811440D3P3;1;0
North America;Canada;Call Center : Rabat CA;CAS-4534953-N0C0R0;Resolved;31/01/2025;31/01/2025;Hjira Aymane;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Toner Cartridge Error 88.xx;;MX62x;MX622adhe;HDIS;;;;701812140DGVV;1;0
North America;Canada;Call Center : Rabat CA;CAS-4439124-H4T6P3;Resolved;02/01/2025;07/01/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Toner Cartridge Error 88.xx;;MX62x;MX622adhe;HDIS;;;;701812240DK4T;1;0
North America;Canada;Call Center : Rabat CA;CAS-4554257-M1G3Q6;Resolved;06/02/2025;06/02/2025;Zakaria Saber;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Toner Cartridge Error 88.xx;;MX62x;MX622adhe;HDIS;;;;701812240DK8H;1;0
North America;Canada;Call Center : Rabat US;CAS-4544118-S9D5Q4;Resolved;04/02/2025;05/02/2025;Noura Belqaid;THE TORONTO-DOMINION BANK;MPS;Supply Item Issues;Toner Cartridge Error 88.xx;;CX72x;CX725dthe;HDIS;;;;75281440H6KKG;1;0
